#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  92
#! SET periodic_psi true
   -3.141592654   -3.141592654   74.381856930   46.897194234  -15.971464007
   -3.033261872   -3.141592654   78.990072846   37.501603091  -16.240918616
   -2.924931091   -3.141592654   82.516298627   26.929806329  -16.413534530
   -2.816600310   -3.141592654   84.869652078   16.132453217  -16.388975571
   -2.708269529   -3.141592654   86.082680451    6.134537405  -16.347711838
   -2.599938748   -3.141592654   86.299472388   -2.083703853  -16.365287546
   -2.491607967   -3.141592654   85.749585893   -7.983085840  -16.420342169
   -2.383277185   -3.141592654   84.694432918  -11.296476032  -16.557359664
   -2.274946404   -3.141592654   83.408972338  -12.107378502  -16.712475405
   -2.166615623   -3.141592654   82.159810506  -10.855901750  -17.011271517
   -2.058284842   -3.141592654   81.106431034   -8.366171001  -17.482996439
   -1.949954061   -3.141592654   80.350239804   -5.548334134  -18.174752250
   -1.841623280   -3.141592654   79.871514022   -3.367706635  -19.241777747
   -1.733292499   -3.141592654   79.548842753   -2.731647067  -20.811943751
   -1.624961717   -3.141592654   79.174359834   -4.326989399  -23.013824287
   -1.516630936   -3.141592654   78.484133957   -8.406051039  -25.810100453
   -1.408300155   -3.141592654   77.216333846  -14.895406115  -29.126435826
   -1.299969374   -3.141592654   75.129612649  -23.258337742  -32.866831371
   -1.191638593   -3.141592654   72.069031348  -32.646885151  -36.630198547
   -1.083307812   -3.141592654   67.990108611  -42.053275620  -40.104589236
   -0.974977030   -3.141592654   62.956040818  -50.179437781  -42.835746107
   -0.866646249   -3.141592654   57.169540582  -56.118840514  -44.433994441
   -0.758315468   -3.141592654   50.901130899  -59.110194472  -44.627119682
   -0.649984687   -3.141592654   44.491486103  -58.728280770  -43.269711679
   -0.541653906   -3.141592654   38.309336592  -54.893127348  -40.430983749
   -0.433323125   -3.141592654   32.717262680  -47.844943378  -36.203299442
   -0.324992343   -3.141592654   28.044480585  -37.897701126  -30.767840664
   -0.216661562   -3.141592654   24.571471813  -25.785249519  -24.398402134
   -0.108330781   -3.141592654   22.490901362  -12.115225957  -17.494638328
    0.000000000   -3.141592654   21.941654574    2.258453309  -10.420767531
    0.108330781   -3.141592654   22.954877852   16.513055323   -3.403813348
    0.216661562   -3.141592654   25.450157106   29.593671790    3.159272604
    0.324992343   -3.141592654   29.258572389   40.454249229    9.082022447
    0.433323125   -3.141592654   34.067242399   48.103944369   13.866791292
    0.541653906   -3.141592654   39.481262749   51.644875172   17.443932908
    0.649984687   -3.141592654   45.042014021   50.495088031   19.703045365
    0.758315468   -3.141592654   50.209941556   44.568082098   20.579706398
