#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   16.493429685  -53.650631811
   -2.951193099    7.848860873  -36.313882879
   -2.760793544    2.865305246  -16.226909432
   -2.570393989    1.448487752    0.182285446
   -2.379994435    2.391408371    8.070757666
   -2.189594880    3.902417526    6.361574869
   -1.999195325    4.414428355   -1.524931597
   -1.808795770    3.338272978   -9.147659352
   -1.618396215    1.347671777  -10.316682703
   -1.427996661    0.000000000   -2.367434816
   -1.237597106    0.894484231   12.498548192
   -1.047197551    4.846199280   28.638056153
   -0.856797996   11.511338725   40.141260298
   -0.666398442   19.618934689   43.372515861
   -0.475998887   27.485854437   37.747247848
   -0.285599332   33.531223861   24.576856885
   -0.095199777   36.518498276    6.042118521
    0.095199777   35.687307341  -14.934853609
    0.285599332   30.954625344  -34.091396937
    0.475998887   23.196842105  -45.695022575
    0.666398442   14.405514277  -44.217285342
    0.856797996    7.370548411  -27.334977415
    1.047197551    4.805894258    1.700274847
    1.237597106    8.257656713   34.189802871
    1.427996661   17.365407156   59.406933325
    1.618396215   29.905228809   69.348466030
    1.808795770   42.644142251   61.636479152
    1.999195325   52.461402758   39.565337141
    2.189594880   57.222899951    9.756303009
    2.379994435   56.152253938  -20.546859984
    2.570393989   49.764304121  -45.209334076
    2.760793544   39.572390128  -59.934797732
    2.951193099   27.713642744  -62.598722199
