#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.081580641  -53.707431350
   -2.951193099    5.668414161  -34.204537718
   -2.760793544    1.136532496  -13.904347313
   -2.570393989    0.097855555    1.723356838
   -2.379994435    1.269515893    8.983164085
   -2.189594880    2.948045038    7.298420560
   -1.999195325    3.674562418   -0.206810666
   -1.808795770    2.875296528   -7.628586691
   -1.618396215    1.157686513   -9.066050378
   -1.427996661    0.000000000   -1.694530371
   -1.237597106    0.973630874   12.631977136
   -1.047197551    4.924174589   28.502889593
   -0.856797996   11.564034267   40.028680244
   -0.666398442   19.671462093   43.493810922
   -0.475998887   27.598858437   38.266610794
   -0.285599332   33.798215653   25.667504992
   -0.095199777   37.062760097    7.830858554
    0.095199777   36.638104296  -12.550296517
    0.285599332   32.380773012  -31.642699257
    0.475998887   25.025161729  -44.105590823
    0.666398442   16.386394704  -44.318223113
    0.856797996    9.163530443  -29.141904526
    1.047197551    6.182659993   -0.601203820
    1.237597106    9.308004866   33.365290662
    1.427996661   18.530467500   61.531474855
    1.618396215   31.750964325   74.107455869
    1.808795770   45.474277487   66.667292787
    1.999195325   56.018841178   41.646368328
    2.189594880   60.712915573    6.776482928
    2.379994435   58.608193335  -28.167256353
    2.570393989   50.540510126  -54.675111946
    2.760793544   38.655849800  -67.750261248
    2.951193099   25.662518703  -66.527719682
