#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.130717995  -53.627734408
   -2.951193099    5.725438702  -34.215581006
   -2.760793544    1.179006511  -14.048838286
   -2.570393989    0.102919799    1.486133812
   -2.379994435    1.228160315    8.748543427
   -2.189594880    2.869934027    7.156359118
   -1.999195325    3.582133587   -0.213806146
   -1.808795770    2.794146501   -7.507664721
   -1.618396215    1.109435639   -8.847754597
   -1.427996661    0.000000000   -1.414162134
   -1.237597106    1.030382243   12.939018816
   -1.047197551    5.038876274   28.795844098
   -0.856797996   11.730121502   40.269890323
   -0.666398442   19.876569749   43.660177743
   -0.475998887   27.828222643   38.354781990
   -0.285599332   34.037606755   25.684706594
   -0.095199777   37.299360117    7.782161765
    0.095199777   36.859240307  -12.666967903
    0.285599332   32.572904876  -31.833025516
    0.475998887   25.173901699  -44.370558493
    0.666398442   16.478517064  -44.645934967
    0.856797996    9.189986714  -29.498025925
    1.047197551    6.143387083   -0.924974085
    1.237597106    9.216222096   33.148837014
    1.427996661   18.412805413   61.481995799
    1.618396215   31.640830389   74.229609946
    1.808795770   45.399093480   66.895082185
    1.999195325   55.988573101   41.870603882
    2.189594880   60.717662888    6.909294793
    2.379994435   58.628011069  -28.137130334
    2.570393989   50.561024344  -54.685036690
    2.760793544   38.677132906  -67.723319950
    2.951193099   25.694749571  -66.445356578
