#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  52
#! SET periodic_psi true
   -3.141592654   -3.141592654   16.811663332  -52.229083172   18.254017383
   -2.951193099   -3.141592654    8.597723126  -33.347470636   18.289344340
   -2.760793544   -3.141592654    4.254655925  -12.560530578   17.948509505
   -2.570393989   -3.141592654    3.550854628    4.007903391   17.702589570
   -2.379994435   -3.141592654    5.261126484   12.441573841   17.836175406
   -2.189594880   -3.141592654    7.754864311   12.549638408   18.464980758
   -1.999195325   -3.141592654    9.731719952    7.841339547   19.796885310
   -1.808795770   -3.141592654   10.794764127    3.938977852   22.314955697
   -1.618396215   -3.141592654   11.618302068    5.987400686   26.577510133
   -1.427996661   -3.141592654   13.604127507   16.176563162   32.625118205
   -1.237597106   -3.141592654   18.172406562   32.424268098   39.502535030
   -1.047197551   -3.141592654   26.002196322   49.361754830   45.336806731
   -0.856797996   -3.141592654   36.628393320   60.781901741   48.048479909
   -0.666398442   -3.141592654   48.541201288   62.396672613   46.272388182
   -0.475998887   -3.141592654   59.718511950   53.147649403   39.864531970
   -0.285599332   -3.141592654   68.217606262   34.784477766   29.836411474
   -0.095199777   -3.141592654   72.606149137   10.581560289   17.817273542
    0.095199777   -3.141592654   72.157212290  -15.253948148    5.552830184
    0.285599332   -3.141592654   67.021448812  -37.723827593   -5.360584791
    0.475998887   -3.141592654   58.373963585  -51.236648075  -13.530145379
    0.666398442   -3.141592654   48.397049811  -51.133416539  -17.901363940
    0.856797996   -3.141592654   39.867908686  -36.266840117  -18.092525275
    1.047197551   -3.141592654   35.288694964  -10.797878787  -14.621648942
    1.237597106   -3.141592654   35.908148820   16.799062172   -8.883242194
    1.427996661   -3.141592654   41.221860020   37.141889659   -2.662298060
    1.618396215   -3.141592654   49.188467603   44.046681775    2.596766299
    1.808795770   -3.141592654   57.063209086   36.438327438    6.275487176
    1.999195325   -3.141592654   62.341845673   17.567135921    8.598641503
    2.189594880   -3.141592654   63.376426382   -7.186299074   10.265993937
    2.379994435   -3.141592654   59.589261676  -32.169347325   11.941709042
    2.570393989   -3.141592654   51.432373869  -52.311153322   13.883481020
    2.760793544   -3.141592654   40.235881081  -63.523784332   15.877868044
    2.951193099   -3.141592654   27.965121379  -63.402677325   17.456541985

   -3.141592654   -3.020762167   19.422035858  -51.889687151   24.528431675
   -2.951193099   -3.020762167   11.215759318  -33.562031690   24.644284446
   -2.760793544   -3.020762167    6.805850848  -12.984123371   23.907335117
   -2.570393989   -3.020762167    6.027857713    3.696756693   22.949696089
   -2.379994435   -3.020762167    7.705498863   12.433711514   22.294191352
   -2.189594880   -3.020762167   10.237539315   12.990476691   22.314061208
   -1.999195325   -3.020762167   12.359943038    8.984217475   23.403015817
   -1.808795770   -3.020762167   13.735119112    6.131226507   26.052753283
   -1.618396215   -3.020762167   15.091288577    9.379641372   30.584559203
   -1.427996661   -3.020762167   17.810917550   20.370011456   36.631342963
   -1.237597106   -3.020762167   23.174426738   36.373799802   42.846001879
   -1.047197551   -3.020762167   31.624155350   51.710235485   47.210831831
   -0.856797996   -3.020762167   42.454504203   60.461498694   47.855396814
   -0.666398442   -3.020762167   54.019141592   59.075156292   43.900130515
   -0.475998887   -3.020762167   64.311431696   47.305801073   35.737218623
   -0.285599332   -3.020762167   71.534566001   27.409099063   24.743704743
   -0.095199777   -3.020762167   74.461170469    2.789765111   12.653778431
    0.095199777   -3.020762167   72.570509257  -22.445115442    1.114821849
    0.285599332   -3.020762167   66.193223837  -43.436737240   -8.496657173
    0.475998887   -3.020762167   56.655970592  -54.768779624  -15.062472043
    0.666398442   -3.020762167   46.248874741  -52.103061709  -17.845961214
    0.856797996   -3.020762167   37.774557543  -34.792211585  -16.799472880
    1.047197551   -3.020762167   33.655490891   -7.582774188  -12.714261355
    1.237597106   -3.020762167   34.966826753   20.675720998   -7.058469170
    1.427996661   -3.020762167   40.998151290   40.674664891   -1.445890155
    1.618396215   -3.020762167   49.555124861   46.680557392    3.042499662
    1.808795770   -3.020762167   57.843035728   38.191595589    6.198363531
    1.999195325   -3.020762167   63.402922026   18.854077349    8.539226879
    2.189594880   -3.020762167   64.677538633   -5.883814473   10.855146798
    2.379994435   -3.020762167   61.163090808  -30.593959783   13.695438816
    2.570393989   -3.020762167   53.327583166  -50.552651489   17.064996138
    2.760793544   -3.020762167   42.456827594  -61.933892093   20.450936508
    2.951193099   -3.020762167   30.442885192  -62.358139997   23.119564746

   -3.141592654   -2.899931680   22.646235949  -51.291517148   28.301336268
   -2.951193099   -2.899931680   14.467246773  -33.823863869   28.635294681
   -2.760793544   -2.899931680    9.956133177  -13.706367683   27.722232774
   -2.570393989   -2.899931680    9.031999218    2.953424534   26.304575024
   -2.379994435   -2.899931680   10.594623078   12.020315935   25.108237608
   -2.189594880   -2.899931680   13.102798297   13.202681429   24.742947280
   -1.999195325   -2.899931680   15.350075940   10.137273628   25.756601815
   -1.808795770   -2.899931680   17.056020713    8.478833500   28.592108094
   -1.618396215   -2.899931680   18.970140944   12.837147470   33.274804356
   -1.427996661   -2.899931680   22.405272183   24.266811483   39.025900141
   -1.237597106   -2.899931680   28.459791684   39.517929079   44.200646715
   -1.047197551   -2.899931680   37.331949826   52.821611284   46.804380415
   -0.856797996   -2.899931680   48.111064103   58.753373055   45.332945945
   -0.666398442   -2.899931680   59.076885016   54.565917680   39.442479997
   -0.475998887   -2.899931680   68.298967080   40.737964328   29.983492655
   -0.285599332   -2.899931680   74.160859248   19.865131513   18.537897248
   -0.095199777   -2.899931680   75.643252073   -4.661970523    6.795279379
    0.095199777   -2.899931680   72.413949035  -28.917985355   -3.779889770
    0.285599332   -2.899931680   64.955922468  -48.208668748  -12.041885450
    0.475998887   -2.899931680   54.715717584  -57.312442772  -17.120677129
    0.666398442   -2.899931680   44.055267688  -52.234846320  -18.560340081
    0.856797996   -2.899931680   35.765221490  -32.822432744  -16.600391450
    1.047197551   -2.899931680   32.158737596   -4.316520606  -12.249207287
    1.237597106   -2.899931680   34.132075833   24.209129713   -6.988819884
    1.427996661   -2.899931680   40.793022645   43.666532767   -2.205653345
    1.618396215   -2.899931680   49.839930934   48.843053003    1.406582613
    1.808795770   -2.899931680   58.476963775   39.770692014    4.030310721
    1.999195325   -2.899931680   64.322837299   20.370084673    6.421068375
    2.189594880   -2.899931680   65.917830971   -3.982470247    9.390165178
    2.379994435   -2.899931680   62.815170714  -28.185056478   13.325459820
    2.570393989   -2.899931680   55.468167390  -47.902703765   17.982157031
    2.760793544   -2.899931680   45.085106992  -59.560680233   22.602557511
    2.951193099   -2.899931680   33.456931657  -60.760460234   26.263317573

   -3.141592654   -2.779101194   26.157708299  -50.441568423   29.317532157
   -2.951193099   -2.779101194   18.034076698  -34.040295173   29.884290231
   -2.760793544   -2.779101194   13.412388823  -14.563691408   28.988760415
   -2.570393989   -2.779101194   12.305236879    1.976222089   27.425879630
   -2.379994435   -2.779101194   13.708823249   11.400126356   26.050286758
   -2.189594880   -2.779101194   16.166138891   13.350547474   25.627686055
   -1.999195325   -2.779101194   18.542490157   11.390395967   26.780755741
   -1.808795770   -2.779101194   20.604910099   10.962097223   29.841740042
   -1.618396215   -2.779101194   23.087360495   16.225808637   34.530875087
   -1.427996661   -2.779101194   27.186751489   27.668129997   39.726346156
   -1.237597106   -2.779101194   33.791479058   41.688573485   43.625502479
   -1.047197551   -2.779101194   42.867654766   52.657235797   44.405405898
   -0.856797996   -2.779101194   53.349243295   55.791500262   41.007061592
   -0.666398442   -2.779101194   63.505317981   49.140978030   33.585286375
   -0.475998887   -2.779101194   71.529953956   33.764244485   23.326057411
   -0.285599332   -2.779101194   76.003412302   12.430373573   11.880720135
   -0.095199777   -2.779101194   76.103769197  -11.590618239    0.815927587
    0.095199777   -2.779101194   71.663901275  -34.591825497   -8.600999444
    0.285599332   -2.779101194   63.292455232  -52.048758235  -15.431682380
    0.475998887   -2.779101194   52.527024712  -58.952223605  -19.037787968
    0.666398442   -2.779101194   41.767842652  -51.673490644  -19.242102941
    0.856797996   -2.779101194   33.759867643  -30.538819047  -16.558877557
    1.047197551   -2.779101194   30.683293614   -1.181636171  -12.171267611
    1.237597106   -2.779101194   33.257296735   27.256316505   -7.516272679
    1.427996661   -2.779101194   40.438486384   46.037307226   -3.701113542
    1.618396215   -2.779101194   49.865364384   50.510526475   -1.024090008
    1.808795770   -2.779101194   58.785701896   41.173890986    1.042134792
    1.999195325   -2.779101194   64.920320122   22.088237462    3.415896645
    2.189594880   -2.779101194   66.905400226   -1.571268094    6.860717214
    2.379994435   -2.779101194   64.329900217  -25.100672899   11.577611235
    2.570393989   -2.779101194   57.604006332  -44.558323771   17.106339953
    2.760793544   -2.779101194   47.833708442  -56.584601720   22.528432728
    2.951193099   -2.779101194   36.691884134  -58.718544672   26.832666017

   -3.141592654   -2.658270707   29.655062277  -49.414500987   28.204636367
   -2.951193099   -2.658270707   21.613523593  -34.153022189   28.986164416
   -2.760793544   -2.658270707   16.893616964  -15.393702888   28.278326721
   -2.570393989   -2.658270707   15.603682574    0.982803829   26.857925382
   -2.379994435   -2.658270707   16.846271613   10.787048873   25.612853979
   -2.189594880   -2.658270707   19.261292235   13.584683477   25.363058113
   -1.999195325   -2.658270707   21.789666543   12.784237483   26.723556625
   -1.808795770   -2.658270707   24.230176014   13.499555365   29.884561219
   -1.618396215   -2.658270707   27.266882867   19.380753002   34.312617379
   -1.427996661   -2.658270707   31.946584013   30.412100209   38.670185399
   -1.237597106   -2.658270707   38.938082599   42.824138849   41.152701346
   -1.047197551   -2.658270707   48.003032339   51.315809398   40.214530098
   -0.856797996   -2.658270707   57.974481316   51.822388413   35.240059879
   -0.666398442   -2.658270707   67.165355978   43.121309055   26.780456697
   -0.475998887   -2.658270707   73.926335737   26.691742084   16.218335076
   -0.285599332   -2.658270707   77.036463200    5.342326870    5.178048530
   -0.095199777   -2.658270707   75.854585113  -17.838473436   -4.917655231
    0.095199777   -2.658270707   70.356077350  -39.370710470  -12.974870003
    0.285599332   -2.658270707   61.251885483  -54.911431141  -18.237569804
    0.475998887   -2.658270707   50.142551520  -59.697262242  -20.305570551
    0.666398442   -2.658270707   39.431848220  -50.487176090  -19.300644234
    0.856797996   -2.658270707   31.786172478  -28.052025316  -16.004999307
    1.047197551   -2.658270707   29.234773222    1.707076569  -11.720847037
    1.237597106   -2.658270707   32.329425245   29.740665705   -7.767406497
    1.427996661   -2.658270707   39.912078461   47.764496946   -4.928587538
    1.618396215   -2.658270707   49.608178182   51.690388371   -3.129086913
    1.808795770   -2.658270707   58.746032798   42.384996748   -1.581481729
    1.999195325   -2.658270707   65.162455330   23.915278579    0.696399242
    2.189594880   -2.658270707   67.579873819    1.153199891    4.357801662
    2.379994435   -2.658270707   65.600430628  -21.626805744    9.422808452
    2.570393989   -2.658270707   59.569077379  -40.844620312   15.286573398
    2.760793544   -2.658270707   50.476366380  -53.301093834   20.977213276
    2.951193099   -2.658270707   39.873045210  -56.435632098   25.504115064

   -3.141592654   -2.537440220   32.938364108  -48.272749058   25.917149924
   -2.951193099   -2.537440220   25.005347246  -34.107303587   26.914548069
   -2.760793544   -2.537440220   20.218383490  -16.062189382   26.511519088
   -2.570393989   -2.537440220   18.774838465    0.132584220   25.395254587
   -2.379994435   -2.537440220   19.882346976   10.304542259   24.405699723
   -2.189594880   -2.537440220   22.279110323   13.937156834   24.337733468
   -1.999195325   -2.537440220   24.977111489   14.229149411   25.743590582
   -1.808795770   -2.537440220   27.789647399   15.898174148   28.674061078
   -1.618396215   -2.537440220   31.325436977   22.078618480   32.431423984
   -1.427996661   -2.537440220   36.464354018   32.349090667   35.617522728
   -1.237597106   -2.537440220   43.664739927   42.932035495   36.579404833
