#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.115633795  -53.559608085
   -2.951193099    5.725396354  -34.132752530
   -2.760793544    1.193229189  -13.986654754
   -2.570393989    0.125516595    1.509873767
   -2.379994435    1.251703773    8.736061739
   -2.189594880    2.888743484    7.121983734
   -1.999195325    3.593707834   -0.252646549
   -1.808795770    2.799031070   -7.537120894
   -1.618396215    1.110223000   -8.860718756
   -1.427996661    0.000000000   -1.411065274
   -1.237597106    1.032321753   12.955105418
   -1.047197551    5.044802469   28.820988036
   -0.856797996   11.741529595   40.301940992
   -0.666398442   19.894610553   43.697437430
   -0.475998887   27.853530082   38.392414899
   -0.285599332   34.069430050   25.713480050
   -0.095199777   37.334967796    7.791163433
    0.095199777   36.894113805  -12.684315025
    0.285599332   32.602012070  -31.875771827
    0.475998887   25.193068751  -44.430462052
    0.666398442   16.485615699  -44.710585313
    0.856797996    9.185550858  -29.552140523
    1.047197551    6.131041896   -0.951246211
    1.237597106    9.202793547   33.165253865
    1.427996661   18.406931621   61.543713721
    1.618396215   31.649699120   74.316883835
    1.808795770   45.423999986   66.968800857
    1.999195325   56.022853383   41.889367394
    2.189594880   60.748673965    6.856591219
    2.379994435   58.643610663  -28.239515034
    2.570393989   50.556299605  -54.787176816
    2.760793544   38.657054926  -67.776288403
    2.951193099   25.671149848  -66.429476090
