#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   18.433024988  -50.208268083
   -2.951193099   10.060259019  -36.676505870
   -2.760793544    4.767289607  -18.768480237
   -2.570393989    2.796428951   -2.804077063
   -2.379994435    3.216604600    5.673969980
   -2.189594880    4.351635385    4.799412745
   -1.999195325    4.630534775   -2.459140387
   -1.808795770    3.415063875   -9.712118950
   -1.618396215    1.346632323  -10.553006529
   -1.427996661    0.000000000   -2.055787586
   -1.237597106    1.031903350   13.722563320
   -1.047197551    5.321035896   31.008874584
   -0.856797996   12.534618166   43.472237883
   -0.666398442   21.316270276   46.975086472
   -0.475998887   29.815610647   40.635943945
   -0.285599332   36.274628044   25.962395135
   -0.095199777   39.363435749    5.789554757
    0.095199777   38.373854585  -16.145699231
    0.285599332   33.414159248  -35.022472022
    0.475998887   25.603722323  -45.149723664
    0.666398442   17.094616439  -41.830412124
    0.856797996   10.619581916  -24.116237269
    1.047197551    8.571578837    3.482730948
    1.237597106   12.021569664   32.042497541
    1.427996661   20.231078667   52.106712221
    1.618396215   30.956308348   58.011299861
    1.808795770   41.402210159   49.576834548
    1.999195325   49.184402292   30.919515600
    2.189594880   52.877756401    7.504842906
    2.379994435   52.043308355  -15.956789768
    2.570393989   47.018212105  -36.010402959
    2.760793544   38.724059407  -49.836065456
    2.951193099   28.593087105  -54.991541929
