#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.478916290  -54.042103278
   -2.951193099    5.976331354  -34.741311817
   -2.760793544    1.348096367  -14.329892476
   -2.570393989    0.248795833    1.526006133
   -2.379994435    1.397240817    8.923070627
   -2.189594880    3.064149613    7.220733495
   -1.999195325    3.766835301   -0.377084359
   -1.808795770    2.928931204   -7.847247074
   -1.618396215    1.173481862   -9.219432416
   -1.427996661    0.000000000   -1.683512945
   -1.237597106    0.994314177   12.850451068
   -1.047197551    5.004730699   28.917779077
   -0.856797996   11.737386760   40.582529500
   -0.666398442   19.956696276   44.105186282
   -0.475998887   27.998503507   38.847123486
   -0.285599332   34.298387230   26.141378064
   -0.095199777   37.637430838    8.142048013
    0.095199777   37.253515235  -12.421748708
    0.285599332   33.005407318  -31.653426478
    0.475998887   25.643789161  -44.126055762
    0.666398442   17.012642833  -44.187178230
    0.856797996    9.834962323  -28.796134246
    1.047197551    6.928701244   -0.203998858
    1.237597106   10.106301118   33.458539337
    1.427996661   19.289148312   60.993432715
    1.618396215   32.341946284   72.926685949
    1.808795770   45.807519529   65.247438802
    1.999195325   56.107472155   40.603326111
    2.189594880   60.677029466    6.557359923
    2.379994435   58.611167634  -27.573815510
    2.570393989   50.699126071  -53.721645162
    2.760793544   38.982804376  -67.011275141
    2.951193099   26.078702691  -66.348551544
