#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   19.123927724  -38.271977780
   -2.951193099   12.497239117  -30.405174482
   -2.760793544    7.830578394  -18.318037296
   -2.570393989    5.493318530   -6.748833353
   -2.379994435    4.934466206   -0.219718131
   -2.189594880    4.969528442   -0.482277427
   -1.999195325    4.450094481   -5.380380873
   -1.808795770    2.944121996   -9.907310527
   -1.618396215    1.027510665   -9.016871584
   -1.427996661    0.000000000   -0.537082430
   -1.237597106    1.182712749   13.577113420
   -1.047197551    5.210551044   28.373318501
   -0.856797996   11.688846392   38.515026119
   -0.666398442   19.369297539   40.578785934
   -0.475998887   26.602763654   33.954618373
   -0.285599332   31.847740881   20.079062328
   -0.095199777   33.963943501    1.612242633
    0.095199777   32.397586122  -17.917901929
    0.285599332   27.358991766  -34.069732439
    0.475998887   19.963175397  -41.881651982
    0.666398442   12.188813214  -37.687213126
    0.856797996    6.406957662  -21.371886909
    1.047197551    4.559606772    2.541474945
    1.237597106    7.372424238   26.260726723
    1.427996661   14.063484990   42.257273520
    1.618396215   22.721967770   46.700081531
    1.808795770   31.151897671   40.310232494
    1.999195325   37.617876192   26.787176421
    2.189594880   41.161830633   10.225690446
    2.379994435   41.505843356   -6.450940274
    2.570393989   38.813028936  -21.405491691
    2.760793544   33.565630632  -32.970048860
    2.951193099   26.600522046  -39.140197973
