#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.630985031  -54.132097361
   -2.951193099    5.998922243  -35.784230989
   -2.760793544    1.177282399  -15.128548070
   -2.570393989    0.000000000    1.566545249
   -2.379994435    1.226284422    9.656159527
   -2.189594880    3.057163674    8.129815835
   -1.999195325    3.915672511    0.319732529
   -1.808795770    3.180825577   -7.449852739
   -1.618396215    1.479195629   -9.019175920
   -1.427996661    0.328425181   -1.616736902
   -1.237597106    1.315644782   12.730434307
   -1.047197551    5.274842404   28.510580905
   -0.856797996   11.896703943   39.838781383
   -0.666398442   19.939985385   43.005306006
   -0.475998887   27.732889346   37.326991703
   -0.285599332   33.690579372   24.062345509
   -0.095199777   36.568488950    5.399439181
    0.095199777   35.603780926  -15.696614233
    0.285599332   30.718642288  -34.926392813
    0.475998887   22.800607048  -46.528696492
    0.666398442   13.860617403  -44.913674907
    0.856797996    6.724385264  -27.654217157
    1.047197551    4.159941021    2.068699813
    1.237597106    7.766434411   35.458111499
    1.427996661   17.195818082   61.456761344
    1.618396215   30.158671395   71.608738751
    1.808795770   43.278477178   63.216921570
    1.999195325   53.263522736   39.640180020
    2.189594880   57.864716132    7.999414917
    2.379994435   56.311597168  -23.740349378
    2.570393989   49.252907571  -48.880249982
    2.760793544   38.402590210  -63.028708237
    2.951193099   26.068576253  -64.433797724
