#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  58
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  92
#! SET periodic_psi true
   -3.141592654   -3.141592654   74.299600531   48.289245579  -15.281483391
   -3.033261872   -3.141592654   79.091728791   39.403229408  -15.750680578
   -2.924931091   -3.141592654   82.839032023   28.955092128  -16.136189882
   -2.816600310   -3.141592654   85.405797634   17.931545559  -16.526973985
   -2.708269529   -3.141592654   86.784538895    7.398341644  -16.902457240
   -2.599938748   -3.141592654   87.104699857   -1.558661040  -17.338246712
   -2.491607967   -3.141592654   86.558879605   -8.311854838  -17.722386449
   -2.383277185   -3.141592654   85.426466915  -12.352225347  -18.122268112
   -2.274946404   -3.141592654   83.998522150  -13.715846872  -18.373015050
   -2.166615623   -3.141592654   82.541450452  -12.783409548  -18.615346968
   -2.058284842   -3.141592654   81.281754979  -10.317336906  -19.022622538
   -1.949954061   -3.141592654   80.322136001   -7.329673318  -19.693652443
   -1.841623280   -3.141592654   79.662452082   -4.873439760  -20.746237417
   -1.733292499   -3.141592654   79.193767237   -3.940223808  -22.393048153
   -1.624961717   -3.141592654   78.699131591   -5.181268885  -24.565238029
   -1.516630936   -3.141592654   77.932280979   -8.937941903  -27.434490011
   -1.408300155   -3.141592654   76.617397821  -15.116331207  -30.771261219
   -1.299969374   -3.141592654   74.532819167  -23.200362258  -34.482032128
   -1.191638593   -3.141592654   71.496554518  -32.334495360  -38.115098108
   -1.083307812   -3.141592654   67.462661980  -41.407944875  -41.309005570
   -0.974977030   -3.141592654   62.520017810  -49.426738017  -43.740228170
   -0.866646249   -3.141592654   56.834149974  -55.119984535  -45.013894404
   -0.758315468   -3.141592654   50.666456376  -58.078615693  -45.062393140
   -0.649984687   -3.141592654   44.360057018  -57.785362907  -43.534786413
   -0.541653906   -3.141592654   38.268764341  -54.029702045  -40.452803839
   -0.433323125   -3.141592654   32.768408810  -47.126030428  -36.039870892
   -0.324992343   -3.141592654   28.164552608  -37.318414697  -30.445066939
   -0.216661562   -3.141592654   24.747514801  -25.242232461  -23.890530421
   -0.108330781   -3.141592654   22.731362138  -11.562533406  -16.887501072
    0.000000000   -3.141592654   22.254741095    2.892857060   -9.701368672
    0.108330781   -3.141592654   23.328542197   17.171920025   -2.640432366
    0.216661562   -3.141592654   25.895614322   30.287287068    3.870064106
    0.324992343   -3.141592654   29.761404523   41.077816441    9.547879473
    0.433323125   -3.141592654   34.632306081   48.446168505   14.087811618
    0.541653906   -3.141592654   40.076855172   51.737275152   17.472497710
    0.649984687   -3.141592654   45.621779969   50.244930477   19.360088681
    0.758315468   -3.141592654   50.746114221   44.019252707   19.856600999
    0.866646249   -3.141592654   54.967287109   33.598303166   19.102151988
    0.974977030   -3.141592654   57.882070778   19.988106273   17.304463931
    1.083307812   -3.141592654   59.224072748    4.754258013   14.764362500
    1.191638593   -3.141592654   58.906844795  -10.437861621   11.820603681
    1.299969374   -3.141592654   57.038998545  -23.829235936    8.845417338
    1.408300155   -3.141592654   53.878611301  -34.078613593    6.082923901
